temp,clouds_all,traffic_volume,day_sin,day_cos
0.6390067578186396,0.0,0.7559648388447049,0.9330127018921504,0.7500000000001195
0.6361779035046369,0.0,0.8306125296497837,0.9829629131438155,0.6294095225539427
0.6501650165016506,0.0,0.6641551555741593,1.0,0.5000000000054158
0.6666666666666674,0.0,0.6089019115389982,0.9829629131447357,0.37059047744949186
0.7185289957567194,0.0,0.5480675317427096,0.9330127018939283,0.25000000000295985
0.7727487034417728,0.0,0.5809962327333612,0.8535533905975565,0.14644660941100895
0.8337262297658339,0.0,0.5934142598018697,0.7500000000012295,0.06698729810849047
0.8573000157158579,0.0,0.583926329007953,0.6294095225551807,0.01703708685651628
0.8503850385038505,0.0,0.6149016324822101,0.4999999999994215,0.0
0.8448844884488449,0.0,0.7068508441467839,0.37059047745072987,0.017037086854932548
0.8725443972968736,0.0,0.8925631365982978,0.2500000000040698,0.06698729810543097
0.8294829482948303,0.0,0.8234965815543462,0.14644660940677034,0.14644660940668214
0.8040232594688042,0.0,0.5849030277661503,0.06698729810913134,0.2499999999976606
0.7733773377337738,0.0,0.3951444118878192,0.017037086856848016,0.37059047744358137
0.7557755775577566,0.0,0.285475094181666,0.0,0.4999999999992968
0.7443030017287442,0.08,0.23566345751360399,0.01703708685460087,0.6294095225480321
0.7344020116297352,0.08,0.18027068508441468,0.06698729810479015,0.7499999999948203
0.7224579600817234,0.08,0.12376168550299986,0.14644660940577586,0.8535533905923234
0.7094137985227094,0.12,0.08371703641691085,0.24999999999655065,0.9330127018902279
0.6999842841427006,0.12,0.0778568438677271,0.3705904774493714,0.9829629131447034
0.6966839541096976,0.12,0.06195060694851402,0.49999999999801514,1.0
0.6919691969196928,0.44,0.06236919213059858,0.6294095225467942,0.9829629131457309
0.6932264655036939,0.44,0.12627319659550718,0.7500000000000114,0.9330127018922127
0.6936979412226933,0.44,0.409376308078694,0.8535533905914171,0.8535533905951305
0.6979412226936987,0.64,0.8031254360262313,0.9330127018895871,0.7500000000045592
0.6946408926606948,0.64,0.8491698060555323,0.9829629131443718,0.6294095225518666
0.6875687568756876,0.64,0.7460583228687038,1.0,0.5000000000032665
0.6889831840326894,0.64,0.6772708246128086,0.9829629131460627,0.37059047745444385
0.6990413327046991,0.64,0.5547648946560625,0.9330127018928536,0.2500000000010985
0.7224579600817234,0.64,0.5705316031812474,0.8535533905960366,0.14644660940948917
0.7617476033317625,0.64,0.6054137016882936,0.7499999999993681,0.06698729810741583
0.7887788778877884,0.64,0.6165759732105484,0.6294095225531047,0.017037086855960004
0.8431557441458435,0.64,0.7035021626901075,0.5000000000045483,0.0
0.836240766933837,0.48,0.7682433375191852,0.3705904774486538,0.017037086855488826
0.8239823982398238,0.48,0.8461001813869122,0.25000000000220846,0.06698729810650561
0.8170674210278173,0.48,0.7863820287428491,0.14644660941039545,0.14644660940305704
0.8057520037718064,0.92,0.5670433933305428,0.0669872981080567,0.24999999999952194
0.7832783278327837,0.92,0.3977954513743547,0.01703708685629174,0.37059047744565743
0.764733616218765,0.92,0.31519464210966935,0.0,0.4999999999941701
0.7446173188747447,1.0,0.2773824473280313,0.017037086855157146,0.6294095225501082
0.7298444130127302,1.0,0.160876238314497,0.06698729810586479,0.7499999999966815
0.726072607260726,1.0,0.14301660387888934,0.1464466094021507,0.8535533905886983
0.7183718371837187,0.88,0.05595088600530208,0.249999999998412,0.9330127018913025
0.7152286657237155,0.88,0.02804520719966513,0.3705904774444194,0.9829629131433766
0.6855256954266857,0.88,0.018138691223664013,0.5000000000001644,1.0
0.6759390224736763,0.92,0.0283242639877215,0.6294095225488702,0.9829629131451746
0.6767248153386771,0.92,0.10283242639877216,0.7499999999955715,0.933012701894776
0.7497564042118499,0.92,0.35607646155992745,0.8535533905929369,0.8535533905936107
0.6892346377494891,0.8,0.7498255895074647,0.9330127018906617,0.7500000000026981
0.6892346377494891,0.8,0.82782196176922,0.9829629131430448,0.6294095225568186
0.6892346377494891,0.8,0.8087065717873587,1.0,0.5000000000011173
0.6801037246581809,0.0,0.6622017580577647,0.9829629131455063,0.37059047745236784
0.6801037246581809,0.0,0.5832286870378122,0.9330127018954169,0.25000000000553835
0.6801037246581809,0.0,0.6077856843867727,0.853553390594517,0.14644660940796939
0.6988841741316993,0.0,0.6234128645179293,0.750000000003808,0.06698729810997922
0.6988841741316993,0.0,0.6089019115389982,0.6294095225510286,0.017037086855403727
0.6988841741316993,0.0,0.6747593135203014,0.500000000002399,0.0
0.7132484677039135,0.0,0.7314078414957443,0.37059047745360585,0.017037086854161942
0.7132484677039135,0.0,0.8081484582112459,0.25000000000034717,0.06698729810758025
0.7132484677039135,0.0,0.7777312683131017,0.14644660940887572,0.14644660940457677
0.6756404211849758,0.0,0.5738802846379237,0.06698729811062004,0.2499999999950821
0.6756404211849758,0.0,0.43672387330821827,0.01703708685573546,0.37059047744773344
0.6756404211849758,0.0,0.34965815543463097,0.0,0.4999999999963194
0.6377966368065384,0.0,0.32691502720803683,0.017037086853830263,0.6294095225451561
0.6377966368065384,0.0,0.24738384261197152,0.06698729810693943,0.7499999999985429
0.6377966368065384,0.0,0.2786382028742849,0.14644660940367055,0.8535533905902181
0.6180260883231177,0.0,0.07478721919910702,0.2500000000002733,0.9330127018923771
0.6180260883231177,0.0,0.044090972512906376,0.3705904774464954,0.9829629131439328
0.6011158258683014,0.0,0.02246407143853774,0.4999999999950377,1.0
0.6011158258683014,0.0,0.02944049113994698,0.6294095225509462,0.9829629131446183
0.6011158258683014,0.0,0.10004185851820846,0.7499999999974329,0.9330127018937014
0.5767876787678774,0.0,0.36151806892702665,0.8535533905893118,0.8535533905972358
0.5767876787678774,0.0,0.7750802288265661,0.9330127018917362,0.7500000000008367
0.5767876787678774,0.0,0.845123482628715,0.9829629131436011,0.6294095225547426
0.6382366808109379,0.36,0.778707967071299,1.0,0.500000000006244
0.6378909319503401,0.0,0.6361099483744942,0.98296291314495,0.37059047745029183
0.6378909319503401,0.0,0.589926049951165,0.9330127018943423,0.25000000000367706
0.6378909319503401,0.0,0.6024836054137016,0.8535533905929972,0.14644660940644966
0.6896275341819904,0.0,0.6097390819031673,0.7500000000019467,0.06698729810890458
0.6896275341819904,0.0,0.6207618250313939,0.6294095225559806,0.01703708685673061
0.7033474776049036,0.56,0.6405748569833961,0.5000000000002497,0.0
0.7033474776049036,0.56,0.6966652713827264,0.3705904774515298,0.01703708685471822
0.7033474776049036,0.56,0.8073112878470768,0.250000000004787,0.06698729810501691
0.7033474776049036,0.56,0.7466164364448165,0.14644660940735593,0.14644660940609655
0.671522866572372,0.48,0.5787637784289102,0.0669872981095454,0.2499999999969434
0.671522866572372,0.48,0.4160736709920469,0.017037086857062345,0.3705904774427814
0.6365865157944373,0.92,0.3751918515417888,0.0,0.49999999999846867
0.6365865157944373,0.92,0.351192967768941,0.017037086854386485,0.6294095225472323
0.6365865157944373,0.92,0.21710618110785543,0.06698729810801407,0.7500000000004042
0.56006600660066,0.92,0.1252964978373099,0.14644660940519028,0.8535533905917378
0.56006600660066,0.92,0.05636947118738664,0.24999999999583344,0.9330127018898138
0.56006600660066,0.92,0.030696246686200645,0.37059047744857143,0.982962913144489
0.5418356121326426,0.92,0.021068787498255897,0.499999999997187,1.0
0.5418356121326426,0.92,0.03334728617273615,0.6294095225459941,0.9829629131459452
0.5418356121326426,0.92,0.08762383144970001,0.7499999999992942,0.9330127018926269
0.5338676724815348,0.8,0.334589088879587,0.8535533905908315,0.853553390595716
0.5338676724815348,0.8,0.7555462536626203,0.933012701889173,0.7500000000052764
0.5338676724815348,0.8,0.8541928282405469,0.9829629131441573,0.6294095225526666
0.5542668552569547,0.0,0.7247104785823915,1.0,0.5000000000040947
0.568568285399969,0.0,0.6252267336402958,0.9829629131443938,0.37059047744821577
0.568568285399969,0.0,0.6015069066555043,0.9330127018932677,0.2500000000018157
0.568568285399969,0.0,0.6154597460583229,0.8535533905966223,0.14644660941007476
0.5936665095080946,0.12,0.6165759732105484,0.7500000000000853,0.06698729810782994
0.5936665095080946,0.12,0.6221571089716758,0.6294095225539045,0.017037086856174333
0.5931793179317935,0.24,0.6709920468815403,0.5000000000053764,0.0
0.6871758604431872,0.4,0.7595228128924236,0.3705904774494537,0.017037086855274497
0.5931793179317935,0.24,0.8413562159899539,0.25000000000292566,0.06698729810609155
0.5931793179317935,0.24,0.7368494488628435,0.14644660941098103,0.14644660940247145
0.5641521294986647,0.56,0.6319240965536487,0.06698729810847076,0.24999999999880473
0.5641521294986647,0.56,0.5268592158504255,0.017037086856506067,0.37059047744485746
0.5641521294986647,0.56,0.4301660387888936,0.0,0.500000000000618
0.5371994342291377,0.0,0.34812334310032095,0.017037086854942762,0.6294095225493083
0.5371994342291377,0.0,0.3484023998883773,0.06698729810545073,0.7499999999959643
0.5371994342291377,0.0,0.23064043532858935,0.14644660940671006,0.8535533905932575
0.5091623448059095,0.0,0.14971396679224222,0.2499999999976948,0.9330127018908885
0.5091623448059095,0.0,0.07576391795730432,0.37059047744361945,0.9829629131431622
0.48200534339148193,0.0,0.05943909585600671,0.49999999999933625,1.0
0.48200534339148193,0.0,0.03599832565927166,0.6294095225480703,0.982962913145389
0.48200534339148193,0.0,0.04506767127110367,0.7499999999948544,0.9330127018951901
0.4561684739902563,0.0,0.08734477466164364,0.8535533905923514,0.8535533905941962
0.4561684739902563,0.0,0.17161992465466722,0.9330127018902475,0.7500000000034152
0.4561684739902563,0.0,0.29426538300544164,0.9829629131447136,0.6294095225505905
0.5389753261040391,0.24,0.45821124598855867,1.0,0.5000000000019454
0.53968253968254,0.48,0.5924375610436724,0.9829629131457207,0.37059047745316775
0.53968253968254,0.48,0.6740616715501604,0.933012701892193,0.24999999999995437
0.53968253968254,0.48,0.6432258964699316,0.8535533905951025,0.14644660940855497
0.5928650007857938,0.0,0.6645737407562439,0.7500000000045252,0.06698729811039328
0.5928650007857938,0.0,0.6316450397655923,0.6294095225518285,0.01703708685561811
0.6817538896746815,0.75,0.6852239430724152,0.5000000000032271,0.0
0.6258997328304265,0.2,0.6383424026789452,0.37059047745440576,0.017037086853947614
0.6258997328304265,0.2,0.6296916422491977,0.25000000000106437,0.0669872981071662
0.6258997328304265,0.2,0.6790846937351751,0.1464466094094613,0.14644660940399118
0.5701555869872714,0.0,0.5964838844704897,0.0669872981110341,0.2499999999943649
0.5701555869872714,0.0,0.4808148458211246,0.01703708685594979,0.3705904774469335
0.5701555869872714,0.0,0.4572345472303614,0.0,0.4999999999954912
0.5001728744303002,0.0,0.5530905539277242,0.01703708685549904,0.6294095225513843
0.5001728744303002,0.0,0.544579321892005,0.06698729810652537,0.7499999999978257
0.5001728744303002,0.0,0.28463792381749686,0.1464466094030849,0.8535533905896324
0.4565299387081567,0.0,0.19673503557974048,0.24999999999955608,0.933012701891963
0.4565299387081567,0.0,0.12683131017161992,0.3705904774456955,0.9829629131437185
0.4565299387081567,0.0,0.07994976977814985,0.4999999999942096,1.0
0.4353292472104351,0.0,0.03781219478163807,0.6294095225501463,0.9829629131448328
0.4353292472104351,0.0,0.04046323426817357,0.7499999999967157,0.9330127018941154
0.4353292472104351,0.0,0.09083298451234827,0.8535533905887261,0.8535533905978214
0.42393525066792437,0.0,0.2045486256453188,0.9330127018913221,0.7500000000015539
0.42393525066792437,0.0,0.2293846797823357,0.9829629131433868,0.6294095225555425
0.42393525066792437,0.0,0.3348681456676434,1.0,0.49999999999979616
0.5851013672795857,0.4,0.6615041160876238,0.9829629131451644,0.37059047745109175
0.5732673267326738,0.0,0.6640156271801311,0.9330127018947563,0.25000000000439426
0.5732673267326738,0.0,0.5582531045067671,0.8535533905935828,0.14644660940703524
0.6645607417884647,0.0,0.627738244732803,0.7500000000026639,0.06698729810931864
0.6645607417884647,0.0,0.6303892842193386,0.6294095225567805,0.017037086856944994
0.6926606946408929,0.0,0.6347146644342123,0.5000000000010778,0.0
0.6926606946408929,0.0,0.5562997069903725,0.37059047745232976,0.01703708685450389
0.6926606946408929,0.0,0.5692758476349937,0.25000000000550415,0.0669872981046028
0.6926606946408929,0.0,0.5463931910143714,0.14644660940794152,0.14644660940551096
0.6457331447430463,0.0,0.5127668480535789,0.06698729810995946,0.24999999999622624
0.6457331447430463,0.0,0.4340728338216827,0.017037086855393513,0.3705904774490095
0.6457331447430463,0.0,0.3197990791125994,0.0,0.4999999999976405
0.6195819581958202,0.0,0.25170922282684527,0.017037086854172157,0.6294095225464322
0.6195819581958202,0.0,0.2092925910422771,0.06698729810759996,0.749999999999687
0.6121483576929125,0.0,0.11664573740756244,0.1464466094046047,0.8535533905911522
0.6121483576929125,0.0,0.051765034184456535,0.24999999999511624,0.9330127018893997
0.6121483576929125,0.0,0.029859076322031535,0.3705904774477715,0.9829629131442748
0.6121483576929125,0.0,0.020650202316171342,0.49999999999635886,1.0
0.6127927078422135,0.0,0.026370866471326918,0.6294095225451943,0.9829629131461596
0.6127927078422135,0.0,0.09543742151527837,0.749999999998577,0.9330127018930409
0.6156687097281162,0.0,0.34379796288544723,0.8535533905902459,0.8535533905963015
0.6156687097281162,0.0,0.7321054834658853,0.9330127018923968,0.7499999999996926
0.6156687097281162,0.0,0.8454025394167712,0.982962913143943,0.6294095225534665
0.6887002986012889,0.0,0.7134086786661086,1.0,0.5000000000049228
0.5851013672795857,0.4,0.6615041160876238,0.982962913144608,0.3705904774490157
0.6979412226936987,0.0,0.5359285614622575,0.9330127018936817,0.2500000000025329
0.6979412226936987,0.0,0.5597879168410771,0.8535533905972079,0.14644660941066034
0.7874430300172874,0.0,0.5801590623691921,0.7500000000008025,0.066987298108244
0.7874430300172874,0.0,0.6017859634435607,0.6294095225547045,0.017037086856388717
0.7874430300172874,0.0,0.6415515557415934,0.5000000000062045,0.0
0.8136570799937144,0.08,0.6922003627738245,0.3705904774502537,0.01703708685506017
0.8136570799937144,0.08,0.8264266778289382,0.25000000000364286,0.06698729810567744
0.8136570799937144,0.08,0.74326775498814,0.14644660940642173,0.1464466094070307
0.7716485934307724,0.36,0.5685782056648527,0.06698729810888482,0.24999999999808753
0.7716485934307724,0.36,0.44007255476489465,0.017037086856720396,0.37059047744405754
0.7716485934307724,0.36,0.34812334310032095,0.0,0.4999999999997898
0.752192362093353,0.56,0.25268592158504255,0.017037086854728434,0.6294095225485083
0.752192362093353,0.56,0.17566624808148457,0.06698729810503662,0.7499999999952471
0.752192362093353,0.56,0.2028742849169806,0.14644660940612442,0.853553390592672
0.7311645450259312,0.56,0.17580577647551276,0.24999999999697758,0.9330127018904744
0.7311645450259312,0.56,0.069485140226036,0.37059047744281953,0.9829629131429478
0.7311645450259312,0.56,0.05274173294265383,0.4999999999985081,1.0
0.7161244695898161,0.24,0.050788335426259254,0.6294095225472703,0.9829629131456032
0.7161244695898161,0.24,0.10841356215989954,0.7500000000004383,0.9330127018919663
0.7161244695898161,0.24,0.38244732803125436,0.8535533905917656,0.8535533905947819
0.6967468175388967,0.36,0.7654527696386214,0.9330127018898335,0.7500000000041324
0.6967468175388967,0.36,0.8624250034882098,0.9829629131444992,0.6294095225513905
0.6967468175388967,0.36,0.8211245988558672,1.0,0.5000000000027736
0.7666195190947671,0.0,0.6377842891028324,0.982962913145935,0.37059047745396767
0.7666195190947671,0.0,0.5497418724710478,0.9330127018926071,0.2500000000006716
0.7666195190947671,0.0,0.5634156550858099,0.8535533905956881,0.14644660940914056
0.8168945465975175,0.32,0.5982977535928561,0.7500000000052424,0.06698729811080734
0.8168945465975175,0.32,0.6147621040881819,0.6294095225526284,0.01703708685583244
0.8168945465975175,0.32,0.6421096693177061,0.5000000000040552,0.0
0.8253653936822256,0.24,0.6542486395981582,0.37059047744817764,0.017037086855616446
0.8253653936822256,0.24,0.8407981024138412,0.2500000000017816,0.06698729810675208
0.8253653936822256,0.24,0.7916841077159201,0.14644660941004684,0.1464466094034056
0.7834983498349843,0.92,0.5950886005302078,0.06698729810781018,0.24999999999994887
0.7834983498349843,0.92,0.3955629970699037,0.017037086856164174,0.3705904774461336
0.7834983498349843,0.92,0.3253802148737268,0.0,0.4999999999946631
0.7295300958667297,0.92,0.2759871633877494,0.01703708685528471,0.6294095225505844
0.7295300958667297,0.92,0.16464350495325797,0.06698729810611126,0.7499999999971085
0.7295300958667297,0.92,0.09460025115110926,0.14644660940249932,0.8535533905890469
0.6685054219707696,0.92,0.04646295521138552,0.24999999999883887,0.933012701891549
0.6685054219707696,0.92,0.022185014650481377,0.3705904774448956,0.9829629131435041
0.6685054219707696,0.92,0.016324822101297615,0.5000000000006574,1.0
0.6075593273613094,0.92,0.021905957862425007,0.6294095225493463,0.982962913145047
0.6075593273613094,0.92,0.0959955350913911,0.7499999999959985,0.9330127018945296
0.6075593273613094,0.92,0.3666806195060695,0.8535533905932855,0.8535533905932621
0.5680025145371679,0.92,0.7231756662480815,0.9330127018909081,0.7500000000022711
0.5680025145371679,0.92,0.8034044928142877,0.9829629131431724,0.6294095225563424
0.5680025145371679,0.92,0.7450816241105065,1.0,0.5000000000006243
0.5437372308659438,0.92,0.6591321333891447,0.9829629131453788,0.37059047745189166
0.5437372308659438,0.92,0.5639737686619227,0.9330127018951704,0.25000000000511147
0.5437372308659438,0.92,0.5811357611273894,0.8535533905941683,0.14644660940762083
0.5726858400125727,0.56,0.5811357611273894,0.7500000000033811,0.0669872981097327
0.5726858400125727,0.56,0.5977396400167434,0.6294095225575804,0.017037086857159323
0.5726858400125727,0.56,0.6324822101297614,0.5000000000019059,0.0
0.6076850542197083,0.2,0.6479698618668899,0.3705904774531297,0.017037086854289563
0.6076850542197083,0.2,0.8508441467838704,0.24999999999992023,0.06698729810782672
0.6076850542197083,0.2,0.7881958978652155,0.1464466094085271,0.14644660940492538
0.5683325475404684,0.12,0.5886702944049114,0.06698729811037352,0.24999999999550904
0.5683325475404684,0.12,0.41398074508162414,0.017037086855607897,0.3705904774482096
0.5683325475404684,0.12,0.33556578763778433,0.0,0.4999999999968123
0.517994656608519,0.0,0.28477745221152506,0.017037086853957828,0.6294095225456323
0.517994656608519,0.0,0.17580577647551276,0.0669872981071859,0.7499999999989698
0.517994656608519,0.0,0.10478582391516673,0.1464466094040191,0.8535533905905666
0.4774634606317778,0.0,0.051206920608343795,0.24999999999439904,0.9330127018889856
0.4774634606317778,0.0,0.03027766150411609,0.3705904774469716,0.9829629131440605
0.4367122426528369,0.0,0.01674340728338217,0.4999999999955307,1.0
0.4367122426528369,0.0,0.02720803683549602,0.6294095225514224,0.9829629131444908
0.4367122426528369,0.0,0.09446072275708108,0.7499999999978598,0.9330127018934549
0.4334276284771339,0.0,0.36988977256871775,0.8535533905896604,0.8535533905968872
0.4334276284771339,0.0,0.7750802288265661,0.9330127018919827,0.7500000000004097
0.4334276284771339,0.0,0.7640574856983395,0.9829629131437287,0.6294095225542664
0.4334276284771339,0.0,0.7078275429049812,1.0,0.500000000005751
0.5324218136099321,0.0,0.6942932886842472,0.9829629131448225,0.37059047744981566
0.5324218136099321,0.0,0.5677410353006836,0.9330127018940958,0.25000000000325007
0.5324218136099321,0.0,0.5973210548346588,0.8535533905977934,0.14644660941124593
0.6140185447116138,0.0,0.6137854053299846,0.7500000000015197,0.06698729810865806
0.6140185447116138,0.0,0.6308078694014232,0.6294095225555044,0.017037086856603045
0.6442558541568446,0.0,0.6827124319799078,0.4999999999997567,0.0
0.6442558541568446,0.0,0.7544300265103948,0.37059047745105367,0.01703708685484584
0.6442558541568446,0.0,0.842891028324264,0.25000000000436007,0.06698729810526338
0.594137985227094,0.0,0.8025673224501185,0.14644660940700732,0.1464466094064451
0.594137985227094,0.0,0.6319240965536487,0.06698729810929893,0.24999999999737033
0.594137985227094,0.0,0.4742570113017999,0.01703708685693478,0.37059047744325757
0.5597674053119595,0.0,0.3747732663597042,0.0,0.4999999999989616
0.5597674053119595,0.0,0.3373796567601507,0.017037086854514105,0.6294095225477083
0.5597674053119595,0.0,0.2800334868145668,0.06698729810462256,0.7499999999945299
0.5501807323589509,0.0,0.22631505511371564,0.14644660940553889,0.8535533905920863
0.5501807323589509,0.0,0.29580019533975166,0.24999999999626038,0.9330127018900602
0.5501807323589509,0.0,0.12711036695967629,0.3705904774490476,0.9829629131446167
0.5452302373094455,0.0,0.03627738244732803,0.49999999999767997,1.0
0.5452302373094455,0.0,0.04367238733082182,0.6294095225464704,0.9829629131458176
0.5452302373094455,0.0,0.08748430305567183,0.7499999999997211,0.9330127018923803
0.5428099952852432,0.32,0.33975163945862985,0.8535533905911801,0.8535533905953674
0.5428099952852432,0.32,0.7297335007674062,0.9330127018894194,0.7500000000048496
0.5428099952852432,0.32,0.8364727221989675,0.982962913144285,0.6294095225521904
0.595442401382996,0.48,0.7118738663317985,1.0,0.5000000000036017
0.5851013672795857,0.4,0.6615041160876238,0.9829629131461494,0.3705904774547676
0.6129027188433134,0.12,0.5731826426677828,0.9330127018930212,0.2500000000013888
0.6129027188433134,0.12,0.6436444816520162,0.8535533905962738,0.1464466094097262
0.7028760018859042,0.36,0.6287149434910004,0.7499999999996584,0.06698729810758342
0.7028760018859042,0.36,0.6313659829775359,0.6294095225534284,0.017037086856046768
0.7702184504164706,0.0,0.6810380912515697,0.5000000000048834,0.0
